,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
58,2020-03-18,0,1,0,0,40000,7.7,-2.0,17.8,0.0,4.0,90.0,56.5,1,1
59,2020-03-19,0,1,0,0,40000,8.4,3.2,15.8,0.0,8.4,270.0,52.1,1,1
60,2020-03-20,0,0,1,0,40000,7.9,-0.3,16.3,0.0,5.3,270.0,45.8,1,0
61,2020-03-21,0,1,2,0,40000,12.5,0.6,22.0,0.0,4.5,270.0,54.5,1,1
62,2020-03-22,0,1,1,0,40000,12.2,4.8,19.0,0.0,5.4,270.0,52.4,1,1
63,2020-03-23,0,2,0,0,40000,9.2,0.3,17.6,0.0,5.0,90.0,45.8,1,1
64,2020-03-24,0,1,2,0,40000,9.1,0.4,18.0,0.0,2.8,90.0,49.6,1,1
65,2020-03-25,0,0,2,0,40000,11.6,1.4,21.2,0.0,2.6,90.0,48.5,1,0
66,2020-03-26,0,1,1,0,40000,14.0,4.5,22.1,0.0,4.0,90.0,61.1,1,1
67,2020-03-27,0,2,3,0,40000,11.4,5.9,14.8,0.0,4.7,250.0,81.3,1,1
68,2020-03-28,0,0,4,0,40000,6.6,1.0,12.4,0.0,3.1,90.0,48.5,1,0
69,2020-03-29,0,0,0,0,40000,7.6,-1.7,15.4,0.0,4.2,90.0,56.3,1,0
70,2020-03-30,0,3,0,0,40000,10.4,3.0,18.2,0.0,2.8,110.0,53.1,1,1
71,2020-03-31,0,0,1,0,40000,10.8,1.6,19.8,0.0,3.3,90.0,49.1,1,0
72,2020-04-01,0,0,1,0,40000,10.6,5.0,19.1,0.0,6.3,110.0,46.0,1,0
73,2020-04-02,0,0,0,0,40000,8.3,-0.3,17.1,0.0,4.4,90.0,49.3,1,0
74,2020-04-03,0,1,2,0,40000,8.5,-0.6,17.9,0.0,4.7,270.0,41.8,1,1
75,2020-04-04,0,0,2,0,40000,7.5,1.2,15.6,0.0,5.4,90.0,45.1,1,0
76,2020-04-05,0,0,1,0,40000,5.7,-3.1,14.6,0.0,4.4,270.0,36.6,1,0
77,2020-04-06,0,0,1,0,40000,8.4,-2.3,17.4,0.0,4.1,270.0,42.0,1,0
78,2020-04-07,0,0,0,0,40000,10.7,1.0,19.2,0.0,5.0,270.0,47.6,1,0
79,2020-04-08,0,0,0,0,40000,8.3,1.5,15.5,0.0,6.1,90.0,39.6,1,0
80,2020-04-09,0,0,1,0,40000,8.2,-0.4,16.3,0.0,4.2,270.0,50.4,1,0
81,2020-04-10,0,0,-2,0,40000,10.1,2.9,16.0,0.0,3.9,110.0,51.8,1,0
82,2020-04-11,0,0,0,0,40000,9.3,2.4,15.2,0.0,3.5,270.0,52.6,1,0
83,2020-04-12,0,0,1,0,40000,8.4,0.3,15.8,0.0,6.1,90.0,61.4,1,0
84,2020-04-13,0,0,2,0,40000,9.4,1.2,18.5,0.0,5.0,20.0,40.8,1,0
85,2020-04-14,0,0,0,0,40000,11.2,0.6,21.7,0.0,4.3,90.0,38.3,1,0
86,2020-04-15,0,0,0,0,40000,11.7,1.8,21.3,0.0,2.9,90.0,42.9,1,0
87,2020-04-16,0,0,3,0,40000,14.9,5.5,22.7,0.0,5.5,90.0,44.4,1,0
88,2020-04-17,0,0,3,0,40000,12.1,9.1,16.5,0.0,5.2,90.0,72.5,1,0
89,2020-04-18,0,0,1,0,40000,12.6,8.3,19.1,0.0,3.7,90.0,69.8,1,0
90,2020-04-19,0,0,0,0,40000,10.9,7.5,15.0,0.0,5.0,90.0,76.4,1,0
91,2020-04-20,0,0,0,0,40000,10.1,7.1,14.6,0.0,4.8,270.0,77.8,1,0
92,2020-04-21,0,0,1,0,40000,7.2,2.7,12.2,0.0,7.8,270.0,52.3,1,0
93,2020-04-22,0,0,0,0,40000,6.2,2.7,9.8,0.0,7.3,270.0,47.6,1,0
94,2020-04-23,0,0,1,0,40000,7.4,0.1,14.0,0.0,7.2,270.0,46.4,1,0
95,2020-04-24,0,0,0,0,40000,9.8,0.4,16.6,0.0,7.5,250.0,45.6,1,0
96,2020-04-25,0,0,0,0,40000,15.1,7.5,22.3,0.0,8.7,270.0,38.6,1,0
97,2020-04-26,0,0,0,0,40000,11.1,4.0,18.1,0.0,4.1,90.0,50.3,1,0
98,2020-04-27,0,0,0,0,40000,10.8,2.3,17.6,0.0,6.3,90.0,50.0,1,0
99,2020-04-28,0,0,0,0,40000,12.0,2.1,21.6,0.0,4.9,250.0,49.0,1,0
100,2020-04-29,0,0,0,0,40000,14.3,5.4,23.6,0.0,3.0,90.0,53.9,1,0
101,2020-04-30,0,0,1,0,40000,16.0,4.6,25.6,0.0,4.6,90.0,59.3,1,0
102,2020-05-01,0,0,0,0,40000,21.5,14.6,29.6,0.0,4.7,270.0,65.6,1,0
103,2020-05-02,0,0,0,0,40000,21.0,16.3,26.5,0.0,4.1,340.0,75.1,1,0
104,2020-05-03,0,0,1,0,40000,17.9,14.1,21.3,0.0,4.7,90.0,82.5,1,0
105,2020-05-04,0,0,0,0,40000,19.6,13.4,27.2,0.0,4.3,270.0,71.3,1,0
106,2020-05-05,0,0,0,0,40000,15.5,11.3,22.7,0.0,4.0,90.0,83.1,1,0
107,2020-05-06,0,0,0,0,40000,18.4,12.1,26.6,0.0,3.4,110.0,62.0,1,0
108,2020-05-07,0,1,0,0,40000,18.3,10.1,24.8,0.0,4.9,90.0,35.6,1,1
109,2020-05-08,0,1,-1,0,40000,18.2,9.1,25.5,0.0,4.1,90.0,40.8,1,1
110,2020-05-09,0,0,0,0,40000,16.1,13.1,18.7,0.0,5.2,90.0,88.3,1,0
111,2020-05-10,0,2,1,0,40000,14.5,11.1,18.4,0.0,2.9,270.0,89.0,1,1
112,2020-05-11,0,3,0,0,40000,17.7,12.0,24.5,0.0,5.2,270.0,60.0,1,1
113,2020-05-12,0,0,0,0,40000,15.6,11.0,22.1,0.0,6.0,250.0,64.1,1,0
114,2020-05-13,0,0,1,0,40000,15.0,6.4,23.5,0.0,5.8,90.0,53.3,1,0
115,2020-05-14,0,3,0,0,40000,18.5,8.1,27.1,0.0,3.0,290.0,46.0,1,1
116,2020-05-15,0,0,0,0,40000,16.1,14.8,20.4,0.0,4.9,90.0,78.0,1,0
117,2020-05-16,0,1,0,0,40000,18.3,14.8,22.4,0.0,2.8,290.0,82.5,1,1
118,2020-05-17,0,0,0,0,40000,21.3,15.5,27.3,0.0,2.7,110.0,73.6,1,0
119,2020-05-18,0,3,0,0,40000,20.3,14.8,25.7,0.0,7.0,90.0,74.3,1,1
120,2020-05-19,0,0,0,0,40000,12.3,7.1,15.9,0.0,4.2,360.0,80.5,1,0
121,2020-05-20,0,0,1,0,40000,11.8,5.0,17.0,0.0,2.3,90.0,75.4,1,0
122,2020-05-21,0,0,0,0,40000,15.9,6.6,22.4,0.0,3.0,90.0,64.4,1,0
123,2020-05-22,0,0,0,0,40000,18.4,13.1,24.1,0.0,4.2,90.0,66.9,1,0
124,2020-05-23,0,0,1,0,40000,20.0,15.1,26.4,0.0,3.4,90.0,60.5,1,0
125,2020-05-24,0,0,1,0,40000,19.2,13.5,24.2,0.0,5.1,270.0,72.5,1,0
126,2020-05-25,0,0,0,0,40000,15.6,11.2,19.8,0.0,2.2,90.0,84.6,1,0
127,2020-05-26,0,1,0,0,40000,18.1,13.3,24.6,0.0,3.8,270.0,70.8,1,1
128,2020-05-27,0,0,0,0,40000,17.9,13.1,24.6,0.0,3.4,270.0,63.1,1,0
129,2020-05-28,0,0,0,0,40000,17.5,10.6,25.0,0.0,3.2,90.0,65.9,1,0
130,2020-05-29,0,0,0,0,40000,19.8,11.5,27.0,0.0,2.9,90.0,62.3,1,0
131,2020-05-30,0,0,3,0,40000,21.4,12.3,29.1,0.0,3.1,90.0,55.9,1,0
132,2020-05-31,0,0,0,0,40000,21.6,13.3,29.0,0.0,3.6,270.0,58.9,1,0
133,2020-06-01,0,0,0,0,40000,19.7,13.8,26.3,1.0,6.2,270.0,60.3,1,0
134,2020-06-02,0,0,0,0,40000,18.8,11.6,25.3,0.0,6.9,270.0,58.1,1,0
135,2020-06-03,0,0,0,0,40000,21.8,17.0,28.2,0.4,3.0,250.0,72.8,1,0
136,2020-06-04,0,0,0,0,40000,25.0,19.6,30.5,0.0,4.4,250.0,66.6,1,0
137,2020-06-05,0,0,0,0,40000,24.1,20.1,29.9,0.0,3.3,250.0,66.3,1,0
138,2020-06-06,0,0,0,0,40000,23.7,17.0,30.1,0.0,3.5,70.0,57.1,1,0
139,2020-06-07,0,1,0,0,40000,22.7,17.7,29.0,0.0,2.9,90.0,58.5,1,1
140,2020-06-08,0,0,0,0,40000,24.9,18.3,31.7,0.0,3.2,90.0,67.6,1,0
141,2020-06-09,0,0,0,0,40000,26.0,18.1,33.8,0.0,3.1,90.0,61.9,1,0
142,2020-06-10,0,0,0,0,40000,25.7,19.0,33.7,31.0,5.8,90.0,65.4,1,0
143,2020-06-11,0,0,3,0,40000,25.4,20.7,31.6,7.9,3.3,90.0,75.6,1,0
144,2020-06-12,0,0,0,0,40000,23.6,20.5,27.8,1.4,3.1,90.0,82.3,1,0
145,2020-06-13,0,0,0,0,40000,25.0,19.7,32.5,2.9,5.0,70.0,70.5,1,0
146,2020-06-14,0,0,0,0,40000,23.9,20.8,28.3,7.5,5.4,250.0,78.1,1,0
147,2020-06-15,0,0,0,0,40000,22.4,15.8,28.7,0.0,4.5,270.0,65.5,1,0
148,2020-06-16,0,0,3,0,40000,22.1,15.1,29.3,0.0,2.5,90.0,68.4,1,0
149,2020-06-17,0,0,0,0,40000,23.2,16.7,29.1,0.0,4.3,250.0,67.3,1,0
150,2020-06-18,0,0,0,0,40000,21.0,17.8,24.5,0.0,2.4,70.0,75.0,1,0
151,2020-06-19,0,0,0,0,40000,22.3,17.5,28.7,0.0,5.0,90.0,74.3,1,0
152,2020-06-20,0,0,0,0,40000,24.7,18.2,30.6,0.0,3.6,90.0,67.3,1,0
153,2020-06-21,0,0,0,0,40000,25.7,20.7,32.3,0.0,2.6,20.0,66.5,1,0
154,2020-06-22,0,0,1,0,40000,27.1,19.6,34.4,0.0,3.1,90.0,63.3,1,0
155,2020-06-23,0,1,0,0,40000,26.6,20.8,33.7,0.0,4.9,90.0,62.5,1,1
156,2020-06-24,0,0,0,0,40000,22.4,19.8,25.6,9.3,4.9,90.0,74.0,1,0
157,2020-06-25,0,0,1,0,40000,21.3,20.0,23.8,1.6,2.8,230.0,90.3,1,0
158,2020-06-26,0,0,3,0,40000,22.1,19.3,27.5,0.1,4.3,270.0,79.3,1,0
159,2020-06-27,0,1,0,0,40000,23.2,19.0,28.5,0.0,2.7,270.0,75.0,1,1
160,2020-06-28,0,1,0,0,40000,23.9,18.6,30.3,0.0,3.8,270.0,73.3,1,1
161,2020-06-29,0,0,0,0,40000,22.5,17.9,27.0,20.6,6.4,90.0,78.9,1,0
