,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
52,2020-03-12,0,0,1,0,16000,9.3,2.2,16.5,0.0,4.2,200.0,28.8,15,0
53,2020-03-13,0,2,0,0,16000,10.6,4.4,17.1,0.0,4.1,320.0,50.6,15,1
54,2020-03-14,0,0,2,0,16000,7.0,2.9,11.0,0.0,5.2,290.0,25.8,15,0
55,2020-03-15,0,1,1,0,16000,6.6,2.9,12.2,0.0,5.7,270.0,40.4,15,1
56,2020-03-16,0,0,1,0,16000,5.9,0.1,11.8,0.0,4.7,340.0,45.9,15,0
57,2020-03-17,0,0,1,0,16000,11.2,2.6,18.7,0.0,4.7,230.0,46.6,15,0
58,2020-03-18,0,2,1,0,16000,12.2,5.1,17.3,0.0,4.7,140.0,42.1,15,1
59,2020-03-19,0,6,0,0,16000,13.4,6.8,20.7,0.0,7.1,200.0,45.1,15,1
60,2020-03-20,0,0,2,0,16000,11.6,6.6,17.8,0.0,5.2,290.0,31.0,15,0
61,2020-03-21,0,0,0,0,16000,15.5,7.1,23.6,0.0,5.1,200.0,44.9,15,0
62,2020-03-22,0,0,1,0,16000,13.1,9.4,16.7,0.0,5.4,70.0,63.4,15,0
63,2020-03-23,0,0,5,0,16000,12.0,5.7,19.3,0.0,4.2,320.0,47.4,15,0
64,2020-03-24,0,0,1,0,16000,10.1,5.4,14.8,0.0,4.1,340.0,57.4,15,0
65,2020-03-25,0,1,1,0,16000,11.9,5.0,17.2,0.0,4.3,140.0,62.4,15,1
66,2020-03-26,0,0,1,0,16000,13.2,8.6,15.4,0.0,4.0,200.0,87.6,15,0
67,2020-03-27,0,2,0,0,16000,13.4,8.8,17.0,0.0,3.7,20.0,97.5,15,1
68,2020-03-28,0,0,-1,0,16000,8.5,7.2,10.4,0.0,4.7,340.0,71.5,15,0
69,2020-03-29,0,0,0,0,16000,8.7,5.4,13.0,0.0,4.5,340.0,68.1,15,0
70,2020-03-30,0,0,0,0,16000,10.6,6.3,15.9,0.0,3.9,90.0,68.0,15,0
71,2020-03-31,0,0,0,0,16000,11.3,5.1,16.9,0.0,3.8,70.0,74.9,15,0
72,2020-04-01,0,0,1,1,16000,11.8,7.3,17.6,0.0,4.4,360.0,76.1,15,0
73,2020-04-02,0,1,1,0,16000,11.0,4.3,17.0,0.0,4.1,160.0,50.0,15,1
74,2020-04-03,0,0,0,0,16000,13.6,8.6,19.8,0.0,4.1,320.0,37.6,15,0
75,2020-04-04,0,0,3,0,16000,11.2,7.0,20.5,0.0,6.4,360.0,49.6,15,0
76,2020-04-05,0,0,3,0,16000,8.7,3.7,14.6,0.0,4.2,320.0,49.3,15,0
77,2020-04-06,0,0,0,0,16000,11.3,2.9,17.3,0.0,4.1,140.0,49.5,15,0
78,2020-04-07,0,0,1,0,16000,14.6,8.1,21.1,0.0,4.1,320.0,37.6,15,0
79,2020-04-08,0,0,0,0,16000,12.1,7.7,18.7,0.0,5.7,320.0,44.5,15,0
80,2020-04-09,0,0,0,0,16000,10.1,3.7,16.7,0.0,4.3,360.0,54.5,15,0
81,2020-04-10,0,0,0,0,16000,9.4,6.9,13.2,0.0,4.4,340.0,56.6,15,0
82,2020-04-11,0,1,2,0,16000,10.2,5.5,15.0,0.0,4.1,140.0,72.6,15,1
83,2020-04-12,0,0,2,0,16000,8.8,7.2,12.5,0.0,5.5,360.0,84.3,15,0
84,2020-04-13,0,0,1,0,16000,9.8,5.5,14.5,0.0,6.5,340.0,48.0,15,0
85,2020-04-14,0,1,0,0,16000,14.4,4.1,23.2,0.0,4.2,270.0,36.0,15,1
86,2020-04-15,0,0,0,0,16000,14.8,8.8,20.9,0.0,3.4,340.0,41.6,15,0
87,2020-04-16,0,0,1,0,16000,12.0,10.4,14.9,0.0,5.0,70.0,69.6,15,0
88,2020-04-17,0,0,0,0,16000,11.4,9.4,12.6,0.0,2.8,320.0,92.3,15,0
89,2020-04-18,0,0,0,0,16000,13.2,9.0,18.5,0.0,4.6,320.0,77.6,15,0
90,2020-04-19,0,0,0,0,16000,11.4,10.2,14.0,0.0,4.5,90.0,90.0,15,0
91,2020-04-20,0,1,0,0,16000,14.6,10.1,20.5,0.0,4.3,290.0,69.3,15,1
92,2020-04-21,0,0,1,0,16000,12.1,6.8,18.8,0.0,5.3,320.0,31.4,15,0
93,2020-04-22,0,0,0,0,16000,8.8,4.3,15.1,0.0,5.2,320.0,33.0,15,0
94,2020-04-23,0,0,1,0,16000,9.9,4.1,15.3,0.0,5.4,290.0,37.4,15,0
95,2020-04-24,0,0,0,0,16000,11.9,5.2,17.5,0.0,5.1,230.0,31.3,15,0
96,2020-04-25,0,0,0,0,16000,15.9,8.7,21.4,0.0,7.7,200.0,45.6,15,0
97,2020-04-26,0,0,0,0,16000,12.5,8.0,18.9,0.0,5.6,320.0,61.4,15,0
98,2020-04-27,0,0,0,0,16000,12.7,6.1,19.3,0.0,3.8,360.0,63.8,15,0
99,2020-04-28,0,0,0,0,16000,13.8,6.9,19.9,0.0,4.1,320.0,55.8,15,0
100,2020-04-29,0,0,1,0,16000,16.7,10.1,24.3,0.0,3.8,290.0,42.5,15,0
101,2020-04-30,0,0,0,0,16000,19.0,9.5,25.5,0.0,5.7,200.0,49.8,15,0
102,2020-05-01,0,0,0,0,16000,21.9,15.6,28.4,0.0,5.0,200.0,69.6,15,0
103,2020-05-02,0,0,0,0,16000,21.6,16.7,28.5,0.0,3.7,200.0,66.5,15,0
104,2020-05-03,0,0,0,0,16000,16.8,15.8,19.9,0.0,3.7,180.0,96.6,15,0
105,2020-05-04,0,1,0,0,16000,19.5,14.6,26.9,0.0,4.0,360.0,84.0,15,1
106,2020-05-05,0,0,1,0,16000,15.4,13.5,18.6,0.0,3.2,20.0,83.1,15,0
107,2020-05-06,0,0,-1,0,16000,16.7,12.4,21.8,0.0,4.4,340.0,73.8,15,0
108,2020-05-07,0,0,0,0,16000,14.5,10.7,19.4,0.0,4.6,340.0,64.5,15,0
109,2020-05-08,0,0,0,0,16000,16.7,9.2,22.2,0.0,5.7,200.0,73.6,15,0
110,2020-05-09,0,0,1,0,16000,16.8,15.1,19.5,0.0,4.9,160.0,96.4,15,0
111,2020-05-10,0,0,0,0,16000,19.4,15.3,25.4,0.0,4.5,320.0,71.9,15,0
112,2020-05-11,0,0,0,0,16000,21.6,15.3,28.7,0.0,5.8,320.0,48.1,15,0
113,2020-05-12,0,0,2,0,16000,19.9,15.9,25.3,0.0,5.4,200.0,48.1,15,0
114,2020-05-13,0,1,1,0,16000,18.6,11.3,25.3,0.0,4.9,320.0,37.9,15,1
115,2020-05-14,0,0,0,0,16000,20.5,13.9,26.8,0.0,3.4,320.0,35.3,15,0
116,2020-05-15,0,0,-2,0,16000,16.2,14.3,19.5,0.0,3.3,140.0,85.8,15,0
117,2020-05-16,0,0,1,0,16000,17.9,14.9,25.4,0.0,3.4,20.0,91.1,15,0
118,2020-05-17,0,0,1,0,16000,18.1,15.9,22.4,0.0,3.3,140.0,91.8,15,0
119,2020-05-18,0,0,0,0,16000,17.1,16.3,18.4,0.0,3.7,70.0,97.5,15,0
120,2020-05-19,0,4,0,0,16000,16.3,12.7,19.7,0.0,5.4,290.0,73.3,15,1
121,2020-05-20,0,0,1,0,16000,13.8,10.5,19.2,0.0,4.4,360.0,72.1,15,0
122,2020-05-21,0,0,0,0,16000,14.0,12.4,18.3,0.0,4.0,360.0,77.0,15,0
123,2020-05-22,0,1,0,0,16000,14.1,10.5,19.4,0.0,4.6,70.0,82.9,15,1
124,2020-05-23,0,0,0,0,16000,16.6,11.7,22.5,0.0,3.1,140.0,82.1,15,0
125,2020-05-24,0,0,0,0,16000,20.9,13.2,27.5,0.0,5.7,200.0,72.0,15,0
126,2020-05-25,0,0,0,0,16000,20.1,15.6,25.5,0.0,3.2,320.0,70.8,15,0
127,2020-05-26,0,0,0,0,16000,19.8,17.3,25.0,0.0,3.0,320.0,71.8,15,0
128,2020-05-27,0,0,0,0,16000,19.2,15.0,24.0,0.0,5.1,140.0,56.4,15,0
129,2020-05-28,0,0,2,0,16000,19.6,13.1,26.3,0.0,3.5,360.0,62.1,15,0
130,2020-05-29,0,0,0,0,16000,18.9,13.5,23.7,0.0,4.9,340.0,55.8,15,0
131,2020-05-30,0,0,0,0,16000,19.6,13.9,24.4,0.0,3.1,160.0,56.1,15,0
132,2020-05-31,0,2,1,0,16000,20.1,15.9,24.5,0.0,3.9,340.0,72.1,15,1
133,2020-06-01,0,0,0,0,16000,22.8,17.8,29.2,0.0,3.8,320.0,58.5,15,0
134,2020-06-02,0,0,0,0,16000,21.5,16.1,26.7,0.0,3.3,140.0,44.1,15,0
135,2020-06-03,0,0,0,0,16000,23.2,17.1,28.6,0.0,4.4,180.0,63.4,15,0
136,2020-06-04,0,0,1,0,16000,24.7,18.3,29.9,0.0,3.7,140.0,70.4,15,0
137,2020-06-05,0,0,0,0,16000,23.2,18.6,28.6,0.0,3.8,90.0,67.8,15,0
138,2020-06-06,0,0,0,0,16000,19.7,16.5,23.7,0.0,3.8,20.0,76.3,15,0
139,2020-06-07,0,1,0,0,16000,20.3,14.8,26.2,0.0,3.7,110.0,59.9,15,1
140,2020-06-08,0,0,0,0,16000,23.1,15.9,29.3,0.0,2.9,140.0,46.3,15,0
141,2020-06-09,0,0,0,0,16000,23.7,17.8,28.1,0.0,3.7,140.0,66.5,15,0
142,2020-06-10,0,0,1,0,16000,24.2,19.6,29.4,0.0,3.7,140.0,78.5,15,0
143,2020-06-11,0,0,0,0,16000,23.7,20.7,29.3,29.1,3.8,360.0,89.0,15,0
144,2020-06-12,0,0,0,0,16000,23.7,21.4,28.5,0.1,3.0,140.0,90.4,15,0
145,2020-06-13,0,0,0,0,16000,22.7,19.9,27.7,24.8,3.8,160.0,94.0,15,0
146,2020-06-14,0,0,0,0,16000,24.8,22.2,29.0,9.2,4.1,200.0,86.1,15,0
147,2020-06-15,0,0,0,0,16000,25.4,20.2,31.0,0.0,3.7,290.0,56.1,15,0
148,2020-06-16,0,0,0,0,16000,22.7,18.5,28.1,0.0,5.3,360.0,59.9,15,0
149,2020-06-17,0,0,0,0,16000,21.8,16.9,26.2,0.0,2.3,140.0,68.8,15,0
150,2020-06-18,0,0,1,0,16000,18.6,17.4,21.0,23.1,4.0,360.0,95.1,15,0
151,2020-06-19,0,0,0,0,16000,21.2,18.4,25.4,0.5,4.6,20.0,81.3,15,0
152,2020-06-20,0,0,0,0,16000,20.9,18.3,24.6,0.0,3.9,90.0,81.5,15,0
153,2020-06-21,0,0,0,0,16000,20.0,16.0,23.9,0.0,4.3,70.0,83.5,15,0
154,2020-06-22,0,0,0,0,16000,22.3,15.8,27.9,0.0,3.2,140.0,76.8,15,0
155,2020-06-23,0,0,0,0,16000,23.3,17.6,29.0,0.0,3.2,140.0,74.0,15,0
156,2020-06-24,0,2,0,0,16000,22.6,19.0,26.0,9.9,4.2,180.0,85.4,15,1
157,2020-06-25,0,0,0,0,16000,22.7,20.1,26.3,11.7,3.9,180.0,96.5,15,0
158,2020-06-26,0,0,1,0,16000,24.8,20.7,30.5,0.0,3.7,320.0,75.0,15,0
159,2020-06-27,0,0,1,0,16000,24.8,21.1,30.9,0.0,2.5,320.0,74.6,15,0
160,2020-06-28,0,0,0,0,16000,24.2,20.6,29.7,0.0,4.3,70.0,79.6,15,0
161,2020-06-29,0,0,0,0,16000,21.4,19.2,24.8,65.8,5.1,110.0,93.4,15,0
