,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
109,2020-05-08,0,0,0,0,51000,16.9,13.6,18.7,0.0,7.6,90.0,61.6,13,0
110,2020-05-09,0,0,0,0,51000,16.2,14.7,18.6,0.0,7.7,90.0,98.0,13,0
111,2020-05-10,0,0,0,0,51000,17.2,13.8,21.8,0.0,11.4,230.0,75.1,13,0
112,2020-05-11,0,0,0,0,51000,19.5,15.2,26.5,0.0,7.8,230.0,60.5,13,0
113,2020-05-12,0,0,0,0,51000,17.7,14.3,22.0,0.0,9.9,270.0,54.8,13,0
114,2020-05-13,0,0,0,0,51000,18.0,12.7,23.4,0.0,9.0,230.0,46.5,13,0
115,2020-05-14,0,1,1,0,51000,18.5,15.0,22.8,0.0,4.2,50.0,54.8,13,1
116,2020-05-15,0,1,0,0,51000,16.7,15.6,18.6,0.0,6.8,50.0,93.4,13,1
117,2020-05-16,0,0,0,0,51000,18.8,15.6,23.0,0.0,4.7,200.0,92.6,13,0
118,2020-05-17,0,0,0,0,51000,17.3,15.6,20.4,0.0,3.7,90.0,93.9,13,0
119,2020-05-18,0,0,1,0,51000,17.3,15.8,19.4,0.0,12.0,50.0,90.9,13,0
120,2020-05-19,0,0,-1,0,51000,15.1,12.9,18.1,0.0,11.6,290.0,67.8,13,0
121,2020-05-20,0,0,1,0,51000,16.2,12.5,20.7,0.0,8.2,90.0,73.8,13,0
122,2020-05-21,0,0,2,0,51000,15.4,14.1,17.6,0.0,5.9,110.0,79.8,13,0
123,2020-05-22,0,0,0,0,51000,16.5,13.9,20.9,0.0,6.9,110.0,75.9,13,0
124,2020-05-23,0,0,0,0,51000,17.4,14.0,21.5,0.0,5.6,50.0,77.6,13,0
125,2020-05-24,0,0,1,0,51000,19.3,14.9,23.1,0.0,5.8,200.0,84.3,13,0
126,2020-05-25,0,0,0,0,51000,19.9,17.3,23.2,0.0,5.3,200.0,75.3,13,0
127,2020-05-26,0,0,0,0,51000,19.4,17.8,22.2,0.0,7.1,200.0,77.0,13,0
128,2020-05-27,0,0,0,0,51000,20.1,17.2,23.8,0.0,6.0,200.0,64.0,13,0
129,2020-05-28,0,0,0,0,51000,19.6,15.7,22.3,0.0,8.2,200.0,62.3,13,0
130,2020-05-29,0,0,0,0,51000,20.1,16.4,24.0,0.0,8.7,50.0,63.4,13,0
131,2020-05-30,0,1,0,0,51000,20.5,18.1,23.6,0.0,5.3,50.0,58.4,13,1
132,2020-05-31,0,0,0,0,51000,19.1,16.2,21.7,0.0,4.4,50.0,84.1,13,0
133,2020-06-01,0,1,0,0,51000,22.5,18.7,27.7,0.0,8.2,320.0,60.0,13,1
134,2020-06-02,0,0,0,0,51000,20.5,16.3,24.7,0.0,6.3,200.0,63.0,13,0
135,2020-06-03,0,0,0,0,51000,20.9,18.7,23.4,0.0,4.0,200.0,91.5,13,0
136,2020-06-04,0,0,0,0,51000,22.3,19.5,25.6,0.0,6.2,200.0,84.1,13,0
137,2020-06-05,0,0,0,0,51000,23.0,20.6,27.3,0.0,4.7,200.0,80.6,13,0
138,2020-06-06,0,0,0,0,51000,21.0,18.9,25.1,1.3,6.1,110.0,82.1,13,0
139,2020-06-07,0,0,0,0,51000,21.6,18.6,25.1,0.0,3.9,200.0,63.6,13,0
140,2020-06-08,0,0,0,0,51000,23.1,18.1,28.9,0.0,4.1,50.0,48.6,13,0
141,2020-06-09,0,0,0,0,51000,24.3,19.0,30.1,0.0,3.0,50.0,54.1,13,0
142,2020-06-10,0,0,1,0,51000,24.5,22.3,28.8,0.4,4.9,200.0,74.3,13,0
143,2020-06-11,0,0,0,0,51000,23.6,21.8,26.2,6.7,5.7,200.0,97.3,13,0
144,2020-06-12,0,0,0,0,51000,23.1,21.7,26.5,43.0,7.0,200.0,93.9,13,0
145,2020-06-13,0,0,0,0,51000,22.3,21.8,22.8,71.6,5.8,50.0,100.0,13,0
146,2020-06-14,0,0,0,0,51000,23.6,22.0,26.3,9.8,10.9,200.0,89.4,13,0
147,2020-06-15,0,0,0,0,51000,23.5,20.5,26.6,0.0,8.9,200.0,66.4,13,0
148,2020-06-16,0,0,0,0,51000,24.4,21.6,29.7,0.0,8.6,110.0,60.1,13,0
149,2020-06-17,0,0,0,0,51000,21.6,17.6,23.9,0.7,8.8,200.0,83.6,13,0
150,2020-06-18,0,0,0,0,51000,18.1,17.0,19.2,68.9,8.0,50.0,97.8,13,0
151,2020-06-19,0,0,0,0,51000,21.1,18.1,25.8,2.3,7.4,20.0,81.4,13,0
152,2020-06-20,0,0,0,0,51000,21.1,19.8,23.9,0.1,3.4,90.0,85.9,13,0
153,2020-06-21,0,0,0,0,51000,21.4,19.0,24.6,0.0,5.8,110.0,79.0,13,0
154,2020-06-22,0,0,0,0,51000,22.4,18.4,26.0,0.0,4.1,50.0,75.6,13,0
155,2020-06-23,0,0,0,0,51000,23.0,19.3,26.2,0.0,3.4,110.0,74.6,13,0
156,2020-06-24,0,0,0,0,51000,22.5,21.8,23.4,69.9,8.5,110.0,92.8,13,0
157,2020-06-25,0,0,0,0,51000,21.8,20.9,22.4,11.4,5.4,200.0,99.4,13,0
158,2020-06-26,0,0,0,0,51000,22.9,20.1,28.3,0.0,6.8,230.0,80.1,13,0
159,2020-06-27,0,0,1,0,51000,23.1,20.2,26.5,0.0,3.4,70.0,87.4,13,0
160,2020-06-28,0,3,0,0,51000,25.0,21.7,28.7,0.0,6.5,230.0,79.1,13,1
161,2020-06-29,0,1,0,0,51000,21.9,20.0,24.0,80.5,16.8,90.0,97.9,13,1
