,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
21,2020-02-10,16,0,0,0,14000,4.1,0.5,8.9,0.0,4.1,160.0,55.8,10,0
22,2020-02-11,16,0,0,0,14000,7.2,1.4,13.0,0.0,3.6,110.0,43.5,10,0
23,2020-02-12,16,0,0,0,14000,7.3,6.2,8.2,0.0,5.7,90.0,78.4,10,0
24,2020-02-13,16,0,0,0,14000,5.8,3.9,8.0,0.0,4.0,230.0,88.6,10,0
25,2020-02-14,16,0,0,0,14000,7.1,3.9,11.5,0.0,4.3,20.0,79.5,10,0
26,2020-02-15,16,0,0,0,14000,8.1,4.4,14.5,0.0,5.6,340.0,77.4,10,0
27,2020-02-16,16,0,0,0,14000,-1.3,-3.6,4.4,0.0,8.2,320.0,79.4,10,0
28,2020-02-17,16,0,0,0,14000,-5.4,-6.3,-2.6,0.0,8.5,340.0,64.4,10,0
29,2020-02-18,16,0,0,0,14000,-3.4,-6.7,0.6,0.0,7.3,340.0,48.6,10,0
30,2020-02-19,16,1,0,0,14000,1.9,-2.3,6.0,0.0,3.4,140.0,60.4,10,1
31,2020-02-20,16,0,0,0,14000,4.5,1.2,8.6,0.0,3.5,20.0,73.1,10,0
32,2020-02-21,16,0,0,0,14000,6.6,2.8,10.6,0.0,5.8,230.0,73.4,10,0
33,2020-02-22,16,0,0,0,14000,4.0,0.6,6.9,0.0,9.9,320.0,69.1,10,0
34,2020-02-23,16,0,0,0,14000,3.2,-0.2,6.5,0.0,4.6,320.0,55.3,10,0
35,2020-02-24,16,0,0,0,14000,6.8,2.1,10.8,0.0,4.7,160.0,60.5,10,0
36,2020-02-25,16,0,0,0,14000,7.0,5.1,9.9,0.0,7.4,70.0,77.5,10,0
37,2020-02-26,16,1,0,0,14000,6.0,3.2,10.0,0.0,5.0,20.0,67.0,10,1
38,2020-02-27,16,0,0,0,14000,5.2,1.5,10.3,0.0,5.2,20.0,65.6,10,0
39,2020-02-28,16,1,0,0,14000,4.3,2.8,5.1,0.0,3.4,20.0,85.0,10,1
40,2020-02-29,16,2,0,0,14000,6.2,3.9,10.1,0.0,5.0,340.0,81.3,10,1
41,2020-03-01,16,0,0,0,14000,5.1,3.8,7.6,0.0,6.5,200.0,84.1,10,0
42,2020-03-02,0,1,0,0,14000,3.1,0.6,6.2,0.0,6.7,340.0,58.8,10,1
43,2020-03-03,0,0,0,0,14000,4.8,1.2,9.4,0.0,4.6,270.0,63.5,10,0
44,2020-03-04,0,2,1,0,14000,2.1,-0.2,4.7,0.0,10.1,320.0,60.9,10,1
45,2020-03-05,0,0,0,0,14000,1.3,-2.0,4.9,0.0,7.2,340.0,55.6,10,0
46,2020-03-06,0,0,0,0,14000,3.0,-1.5,7.6,0.0,3.6,20.0,53.5,10,0
47,2020-03-07,0,0,0,0,14000,6.0,2.1,10.8,0.0,4.0,340.0,49.4,10,0
48,2020-03-08,0,0,0,0,14000,8.2,3.3,14.2,0.0,4.0,20.0,54.3,10,0
49,2020-03-09,0,0,0,0,14000,9.4,4.6,14.9,0.0,6.1,340.0,52.5,10,0
50,2020-03-10,0,4,1,0,14000,6.3,3.7,9.5,0.0,9.1,340.0,78.1,10,1
51,2020-03-11,0,12,0,0,14000,3.8,1.3,6.9,0.0,7.7,340.0,47.5,10,2
52,2020-03-12,0,0,1,0,14000,6.7,2.3,11.4,0.0,5.7,180.0,60.5,10,0
53,2020-03-13,0,2,0,0,14000,4.2,0.2,7.3,0.0,7.9,340.0,45.0,10,1
54,2020-03-14,0,1,0,0,14000,4.0,-1.3,7.8,0.0,7.5,230.0,58.6,10,1
55,2020-03-15,0,2,0,0,14000,4.6,1.1,7.6,0.0,12.2,340.0,50.4,10,1
56,2020-03-16,0,0,0,0,14000,3.0,-1.9,7.0,0.0,8.0,250.0,54.1,10,0
57,2020-03-17,0,1,1,0,14000,6.6,4.1,10.2,0.0,6.3,180.0,76.0,10,1
58,2020-03-18,0,1,0,0,14000,9.6,4.1,13.9,0.0,7.4,200.0,57.4,10,1
59,2020-03-19,0,0,1,0,14000,8.2,6.7,11.5,0.0,12.2,290.0,63.8,10,0
60,2020-03-20,0,4,1,0,14000,8.4,5.2,11.5,0.0,6.3,230.0,55.9,10,1
61,2020-03-21,0,4,0,0,14000,10.7,7.7,15.2,0.0,4.7,180.0,72.1,10,1
62,2020-03-22,0,0,1,0,14000,9.9,5.4,15.0,0.0,7.8,340.0,44.3,10,0
63,2020-03-23,0,0,0,0,14000,9.5,6.1,13.1,0.0,5.9,230.0,54.9,10,0
64,2020-03-24,0,1,0,0,14000,10.4,6.4,15.7,0.0,4.3,270.0,43.9,10,1
65,2020-03-25,0,1,2,0,14000,11.7,6.7,16.5,0.0,5.2,20.0,52.6,10,1
66,2020-03-26,0,1,1,0,14000,14.7,10.2,19.9,0.0,4.8,140.0,61.3,10,1
67,2020-03-27,0,3,2,0,14000,10.7,7.0,14.0,0.0,8.7,360.0,60.4,10,1
68,2020-03-28,0,5,1,0,14000,7.1,4.5,10.7,0.0,9.5,20.0,26.5,10,1
69,2020-03-29,0,7,1,0,14000,7.8,2.2,13.7,0.0,4.9,20.0,45.6,10,1
70,2020-03-30,0,0,0,0,14000,8.1,4.0,13.2,0.0,4.3,250.0,52.6,10,0
71,2020-03-31,0,6,1,0,14000,9.9,5.0,14.9,0.0,3.4,250.0,54.9,10,1
72,2020-04-01,0,5,3,0,14000,10.6,6.4,15.2,0.0,9.7,20.0,40.1,10,1
73,2020-04-02,0,4,1,0,14000,8.2,5.0,12.2,0.0,5.2,230.0,61.8,10,1
74,2020-04-03,0,1,1,0,14000,9.0,5.7,13.3,0.0,5.2,230.0,69.8,10,1
75,2020-04-04,0,3,1,0,14000,8.7,6.1,11.5,0.0,9.9,360.0,40.4,10,1
76,2020-04-05,0,2,3,0,14000,7.0,3.0,11.1,0.0,8.2,20.0,33.9,10,1
77,2020-04-06,0,1,2,0,14000,8.3,4.5,12.2,0.0,5.2,250.0,58.0,10,1
78,2020-04-07,0,0,0,0,14000,9.4,7.1,13.4,0.0,5.6,230.0,70.1,10,0
79,2020-04-08,0,4,0,0,14000,9.2,6.7,13.1,0.0,7.4,340.0,38.0,10,1
80,2020-04-09,0,0,4,0,14000,8.4,5.8,12.5,0.0,7.6,340.0,56.4,10,0
81,2020-04-10,0,1,3,0,14000,9.5,5.4,14.3,0.0,5.5,250.0,61.4,10,1
82,2020-04-11,0,0,1,0,14000,8.5,6.5,11.6,0.0,5.3,230.0,74.6,10,0
83,2020-04-12,0,1,3,0,14000,10.3,5.5,15.3,0.0,9.1,70.0,56.6,10,1
84,2020-04-13,0,1,1,0,14000,11.5,5.1,18.3,0.0,7.4,20.0,40.1,10,1
85,2020-04-14,0,1,3,0,14000,11.1,7.8,15.7,0.0,4.7,230.0,59.0,10,1
86,2020-04-15,0,0,6,0,14000,11.9,7.8,16.8,0.0,4.8,200.0,47.3,10,0
87,2020-04-16,0,0,3,0,14000,14.7,8.9,20.5,0.0,5.5,160.0,42.5,10,0
88,2020-04-17,0,1,0,0,14000,12.0,10.0,14.9,0.0,8.9,160.0,80.5,10,1
89,2020-04-18,0,1,4,0,14000,12.0,8.8,16.2,0.0,5.5,270.0,75.5,10,1
90,2020-04-19,0,1,0,0,14000,11.9,9.4,15.5,0.0,6.0,140.0,77.8,10,1
91,2020-04-20,0,1,1,0,14000,10.0,8.5,12.7,0.0,8.8,230.0,72.9,10,1
92,2020-04-21,0,0,0,0,14000,7.7,6.0,9.2,0.0,10.4,320.0,45.6,10,0
93,2020-04-22,0,0,1,0,14000,6.6,5.4,8.3,0.0,9.2,320.0,44.6,10,0
94,2020-04-23,0,0,-1,0,14000,8.3,5.6,11.6,0.0,9.0,290.0,49.6,10,0
95,2020-04-24,0,0,-2,0,14000,9.8,6.1,12.9,0.0,7.5,230.0,62.5,10,0
96,2020-04-25,0,0,1,0,14000,12.5,9.9,14.8,0.0,7.7,230.0,58.6,10,0
97,2020-04-26,0,0,2,0,14000,12.1,8.1,16.6,0.0,7.8,340.0,44.3,10,0
98,2020-04-27,0,0,1,0,14000,12.3,8.8,16.5,0.0,7.2,250.0,56.6,10,0
99,2020-04-28,0,1,5,0,14000,12.2,9.0,16.0,0.0,5.5,230.0,63.4,10,1
100,2020-04-29,0,0,3,0,14000,13.5,10.0,18.1,0.0,5.1,180.0,52.3,10,0
101,2020-04-30,0,0,2,0,14000,15.9,11.3,19.7,0.0,5.3,180.0,63.1,10,0
102,2020-05-01,0,1,1,0,14000,17.7,15.5,21.1,0.0,5.1,250.0,82.1,10,1
103,2020-05-02,0,1,1,0,14000,18.6,15.8,21.5,0.0,5.0,180.0,86.3,10,1
104,2020-05-03,0,0,2,0,14000,20.1,17.6,25.5,0.0,4.2,90.0,74.4,10,0
105,2020-05-04,0,1,0,0,14000,15.9,11.9,20.0,0.0,5.5,250.0,76.0,10,1
106,2020-05-05,0,1,-1,0,14000,13.5,11.6,16.8,0.0,5.1,340.0,77.0,10,1
107,2020-05-06,0,0,1,0,14000,18.1,11.3,24.5,0.0,4.9,340.0,54.3,10,0
108,2020-05-07,0,0,0,0,14000,19.7,15.1,24.9,0.0,6.6,160.0,33.0,10,0
109,2020-05-08,0,0,3,0,14000,18.4,14.3,22.9,0.0,5.2,180.0,37.0,10,0
110,2020-05-09,0,1,3,0,14000,14.1,12.4,16.9,0.0,6.7,110.0,94.9,10,1
111,2020-05-10,0,3,2,0,14000,13.3,12.3,14.8,0.0,4.8,230.0,91.8,10,1
112,2020-05-11,0,3,2,0,14000,14.4,11.8,18.4,0.0,5.0,230.0,71.8,10,1
113,2020-05-12,0,1,0,0,14000,14.1,10.6,17.8,0.0,7.4,230.0,71.0,10,1
114,2020-05-13,0,2,4,0,14000,15.1,11.0,18.8,0.0,5.3,230.0,56.6,10,1
115,2020-05-14,0,12,-1,0,14000,19.1,13.6,23.5,0.0,5.0,160.0,28.5,10,2
116,2020-05-15,0,5,0,0,14000,16.4,14.6,20.6,0.0,6.2,140.0,82.8,10,1
117,2020-05-16,0,0,0,0,14000,15.3,14.3,17.0,0.0,3.1,230.0,93.5,10,0
118,2020-05-17,0,0,0,0,14000,17.1,13.8,21.3,0.0,4.7,230.0,85.1,10,0
119,2020-05-18,0,0,1,0,14000,18.1,12.4,26.3,0.0,10.7,160.0,79.9,10,0
120,2020-05-19,0,2,1,0,14000,13.3,11.2,17.1,0.0,7.4,50.0,71.0,10,1
121,2020-05-20,0,8,1,0,14000,14.2,10.8,18.3,0.0,6.1,340.0,61.0,10,1
122,2020-05-21,0,6,1,0,14000,16.1,12.0,20.0,0.0,3.7,270.0,59.6,10,1
123,2020-05-22,0,1,1,0,14000,17.8,14.8,22.2,0.0,5.0,290.0,67.8,10,1
124,2020-05-23,0,0,1,0,14000,18.9,16.3,22.1,0.0,4.8,270.0,67.5,10,0
125,2020-05-24,0,2,1,0,14000,15.3,13.1,18.2,0.0,6.8,250.0,90.1,10,1
126,2020-05-25,0,1,0,0,14000,14.2,12.8,16.8,0.0,3.7,270.0,89.6,10,1
127,2020-05-26,0,3,1,0,14000,14.9,13.0,19.0,0.0,5.0,340.0,85.1,10,1
128,2020-05-27,0,11,0,0,14000,16.1,12.5,20.1,0.0,5.1,270.0,74.6,10,2
129,2020-05-28,0,22,0,0,14000,17.4,13.9,21.3,0.0,4.6,250.0,69.3,10,2
130,2020-05-29,0,18,0,0,14000,18.9,14.8,24.1,0.0,4.6,340.0,69.5,10,2
131,2020-05-30,0,5,1,0,14000,20.9,16.6,26.8,0.0,4.5,270.0,59.8,10,1
132,2020-05-31,0,3,0,0,14000,19.5,17.1,23.8,0.0,5.1,250.0,69.9,10,1
133,2020-06-01,0,18,4,0,14000,17.4,14.6,20.3,0.4,6.8,250.0,78.4,10,2
134,2020-06-02,0,8,0,0,14000,16.9,13.9,21.8,2.7,8.8,250.0,77.9,10,1
135,2020-06-03,0,17,0,0,14000,20.1,16.7,24.3,0.0,5.6,230.0,82.1,10,2
136,2020-06-04,0,7,7,0,14000,19.0,17.9,21.4,0.9,4.1,250.0,92.4,10,1
137,2020-06-05,0,6,2,0,14000,20.2,17.3,24.4,0.0,3.9,270.0,80.3,10,1
138,2020-06-06,0,11,3,0,14000,21.8,17.4,27.3,0.0,4.3,230.0,74.0,10,2
139,2020-06-07,0,6,8,0,14000,19.8,16.4,23.9,0.0,4.3,250.0,80.1,10,1
140,2020-06-08,0,4,0,0,14000,22.8,18.0,27.9,0.0,4.7,340.0,68.4,10,1
141,2020-06-09,0,3,3,0,14000,24.6,19.6,30.4,0.0,4.9,340.0,54.8,10,1
142,2020-06-10,0,8,6,0,14000,24.1,20.6,29.3,9.4,4.7,340.0,69.1,10,1
143,2020-06-11,0,6,9,0,14000,24.3,21.4,29.1,0.0,5.1,340.0,76.6,10,1
144,2020-06-12,0,1,4,0,14000,21.6,19.5,24.0,0.0,3.7,250.0,81.3,10,1
145,2020-06-13,0,1,1,0,14000,24.6,19.7,29.7,0.0,4.6,290.0,64.3,10,1
146,2020-06-14,0,8,6,0,14000,21.9,19.2,26.3,0.2,5.2,270.0,73.8,10,1
147,2020-06-15,0,8,2,0,14000,20.3,18.0,23.6,0.0,5.2,230.0,77.9,10,1
148,2020-06-16,0,2,3,1,14000,21.9,19.2,25.8,0.0,4.2,230.0,74.4,10,1
149,2020-06-17,0,2,0,0,14000,21.6,18.6,25.3,0.0,4.4,250.0,73.9,10,1
150,2020-06-18,0,1,6,0,14000,21.7,19.0,24.5,0.0,3.8,340.0,78.3,10,1
151,2020-06-19,0,0,3,0,14000,23.2,19.8,28.3,0.1,5.3,20.0,69.3,10,0
152,2020-06-20,0,5,4,0,14000,22.7,19.5,26.5,0.0,4.4,230.0,75.9,10,1
153,2020-06-21,0,0,2,0,14000,23.8,19.2,28.8,0.0,4.8,340.0,69.0,10,0
154,2020-06-22,0,1,2,0,14000,25.7,21.3,31.7,0.0,4.4,340.0,64.5,10,1
155,2020-06-23,0,1,1,0,14000,24.3,21.3,27.8,0.0,3.5,230.0,63.4,10,1
156,2020-06-24,0,3,4,0,14000,21.9,19.5,25.7,23.5,6.9,160.0,88.5,10,1
157,2020-06-25,0,1,8,0,14000,20.3,19.1,21.2,6.9,5.1,200.0,97.1,10,1
158,2020-06-26,0,2,49,0,14000,20.3,18.7,23.1,1.6,5.9,250.0,89.0,10,1
159,2020-06-27,0,1,19,1,14000,22.7,20.2,26.3,0.0,4.4,230.0,76.8,10,1
160,2020-06-28,0,0,14,-1,14000,22.7,19.8,26.6,0.0,5.8,340.0,85.0,10,0
161,2020-06-29,0,1,20,0,14000,22.0,18.4,25.4,22.0,9.0,140.0,84.5,10,1
