,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
50,2020-03-10,0,10,0,0,20000,6.6,3.9,8.9,0.0,5.7,290.0,92.1,7,1
51,2020-03-11,0,12,3,0,20000,3.5,0.4,7.3,0.0,6.2,290.0,67.5,7,2
52,2020-03-12,0,3,2,0,20000,6.5,-1.0,14.1,0.0,6.3,250.0,68.6,7,1
53,2020-03-13,0,7,4,1,20000,5.4,0.3,9.7,0.0,6.3,320.0,61.6,7,1
54,2020-03-14,0,15,5,1,20000,3.9,-2.9,8.9,0.0,6.4,270.0,73.0,7,2
55,2020-03-15,0,11,4,0,20000,4.5,1.0,9.4,0.0,9.7,290.0,68.3,7,2
56,2020-03-16,0,20,8,0,20000,3.3,-2.4,9.5,0.0,5.2,270.0,69.6,7,2
57,2020-03-17,0,31,7,0,20000,5.9,1.5,12.8,0.0,5.2,140.0,83.9,7,3
58,2020-03-18,0,15,4,0,20000,9.4,-0.9,17.8,0.0,4.4,140.0,63.5,7,2
59,2020-03-19,0,18,5,0,20000,8.7,6.6,13.5,0.0,9.7,270.0,71.5,7,2
60,2020-03-20,0,14,2,0,20000,8.7,2.6,14.7,0.0,6.5,270.0,60.6,7,2
61,2020-03-21,0,12,13,0,20000,11.8,4.4,20.4,0.0,3.9,290.0,75.5,7,2
62,2020-03-22,0,16,3,0,20000,10.9,5.1,17.2,0.0,6.4,270.0,61.9,7,2
63,2020-03-23,0,14,6,0,20000,9.3,3.2,16.7,0.0,5.2,290.0,68.6,7,2
64,2020-03-24,0,15,9,1,20000,9.6,2.2,17.6,0.0,4.6,290.0,67.8,7,2
65,2020-03-25,0,21,3,0,20000,11.8,2.6,19.9,0.0,4.5,270.0,64.0,7,2
66,2020-03-26,0,14,22,0,20000,14.1,6.3,20.9,0.0,3.8,140.0,79.9,7,2
67,2020-03-27,0,11,9,0,20000,11.1,6.8,13.9,0.0,7.7,270.0,77.5,7,2
68,2020-03-28,0,21,9,1,20000,7.5,4.4,12.8,0.0,6.1,320.0,40.0,7,2
69,2020-03-29,0,15,4,0,20000,7.4,-1.0,15.8,0.0,4.6,250.0,62.6,7,2
70,2020-03-30,0,15,16,0,20000,8.3,1.5,15.8,0.0,3.9,250.0,68.8,7,2
71,2020-03-31,0,13,6,1,20000,9.8,1.0,18.0,0.0,4.3,250.0,69.0,7,2
72,2020-04-01,0,23,5,0,20000,11.1,6.6,17.6,0.0,7.4,270.0,58.4,7,2
73,2020-04-02,0,17,10,0,20000,8.7,1.9,15.4,0.0,5.1,270.0,68.8,7,2
74,2020-04-03,0,23,5,0,20000,9.1,3.8,15.6,0.0,5.5,270.0,74.4,7,2
75,2020-04-04,0,23,14,0,20000,8.9,4.6,13.7,0.0,7.7,320.0,54.9,7,2
76,2020-04-05,0,10,8,1,20000,6.7,2.0,11.8,0.0,5.3,270.0,52.0,7,1
77,2020-04-06,0,8,5,0,20000,8.2,1.1,15.7,0.0,5.9,290.0,71.4,7,1
78,2020-04-07,0,10,13,0,20000,9.6,3.8,17.4,0.0,5.7,270.0,78.4,7,1
79,2020-04-08,0,6,11,3,20000,8.8,3.7,13.9,0.0,7.1,270.0,54.9,7,1
80,2020-04-09,0,10,22,1,20000,8.2,2.0,14.0,0.0,6.1,250.0,67.8,7,1
81,2020-04-10,0,9,10,0,20000,9.3,2.9,16.0,0.0,5.5,250.0,75.0,7,1
82,2020-04-11,0,9,17,0,20000,8.4,4.1,14.8,0.0,4.2,270.0,81.9,7,1
83,2020-04-12,0,4,6,1,20000,9.6,2.4,15.5,0.0,5.4,50.0,70.1,7,1
84,2020-04-13,0,3,13,1,20000,10.7,5.1,19.5,0.0,5.8,360.0,59.1,7,1
85,2020-04-14,0,8,8,0,20000,11.3,4.9,18.8,0.0,4.9,290.0,61.5,7,1
86,2020-04-15,0,6,9,0,20000,11.5,3.3,19.6,0.0,5.0,270.0,61.0,7,1
87,2020-04-16,0,4,8,1,20000,14.3,5.1,23.5,0.0,4.6,140.0,63.5,7,1
88,2020-04-17,0,1,10,0,20000,12.4,9.8,17.0,0.0,6.1,140.0,90.8,7,1
89,2020-04-18,0,4,21,0,20000,12.8,9.1,18.1,0.0,5.3,270.0,82.6,7,1
90,2020-04-19,0,0,9,0,20000,11.8,8.6,15.5,0.0,4.6,90.0,90.1,7,0
91,2020-04-20,0,2,17,0,20000,10.3,7.1,14.6,0.0,6.4,250.0,89.0,7,1
92,2020-04-21,0,2,11,0,20000,7.5,5.0,10.6,0.0,8.9,270.0,63.6,7,1
93,2020-04-22,0,0,6,0,20000,6.7,5.0,9.1,0.0,8.0,270.0,59.1,7,0
94,2020-04-23,0,1,20,0,20000,8.0,3.1,12.8,0.0,7.4,290.0,64.3,7,1
95,2020-04-24,0,1,17,0,20000,9.9,2.7,15.4,0.0,9.5,250.0,68.9,7,1
96,2020-04-25,0,2,7,0,20000,13.1,8.7,18.4,0.0,8.2,250.0,70.4,7,1
97,2020-04-26,0,6,15,0,20000,11.8,5.2,18.4,0.0,6.1,270.0,66.0,7,1
98,2020-04-27,0,3,7,0,20000,12.0,6.7,18.1,0.0,5.5,270.0,69.9,7,1
99,2020-04-28,0,3,5,0,20000,13.6,6.0,21.0,0.0,5.5,250.0,68.9,7,1
100,2020-04-29,0,2,6,1,20000,14.4,8.8,21.8,0.0,5.1,140.0,65.0,7,1
101,2020-04-30,0,0,5,0,20000,16.3,6.6,23.8,0.0,5.7,250.0,78.3,7,0
102,2020-05-01,0,2,2,1,20000,20.4,15.9,27.0,0.0,4.3,270.0,88.3,7,1
103,2020-05-02,0,0,10,0,20000,20.8,18.3,25.3,0.0,4.4,160.0,91.1,7,0
104,2020-05-03,0,2,12,0,20000,21.1,16.2,26.0,0.0,4.4,110.0,85.8,7,1
105,2020-05-04,0,1,5,0,20000,18.3,12.1,23.7,0.0,4.9,270.0,81.5,7,1
106,2020-05-05,0,0,3,0,20000,14.2,11.0,20.3,0.0,4.5,250.0,90.5,7,0
107,2020-05-06,0,0,7,0,20000,17.8,8.8,26.8,0.0,5.4,270.0,69.8,7,0
108,2020-05-07,0,1,13,0,20000,20.6,14.0,25.9,0.0,5.7,110.0,41.8,7,1
109,2020-05-08,0,2,0,0,20000,18.9,14.3,25.0,0.0,4.6,140.0,47.4,7,1
110,2020-05-09,0,4,10,0,20000,14.7,12.9,17.3,0.0,5.7,90.0,99.9,7,1
111,2020-05-10,0,6,8,0,20000,14.2,12.8,17.1,0.0,4.3,270.0,97.9,7,1
112,2020-05-11,0,4,1,0,20000,16.4,12.1,22.4,0.0,5.7,270.0,76.5,7,1
113,2020-05-12,0,8,2,0,20000,14.1,9.5,18.7,0.0,6.1,270.0,84.1,7,1
114,2020-05-13,0,2,4,0,20000,15.8,8.6,22.0,0.0,7.0,270.0,59.8,7,1
115,2020-05-14,0,6,14,0,20000,20.0,11.7,26.3,0.0,4.2,110.0,45.8,7,1
116,2020-05-15,0,3,6,0,20000,16.2,14.5,21.3,0.0,5.4,90.0,92.8,7,1
117,2020-05-16,0,4,4,0,20000,16.5,14.9,19.1,0.0,2.7,270.0,96.9,7,1
118,2020-05-17,0,0,11,0,20000,19.1,14.3,25.7,0.0,3.2,250.0,87.9,7,0
119,2020-05-18,0,3,2,0,20000,19.2,12.9,27.7,0.0,8.0,140.0,89.0,7,1
120,2020-05-19,0,1,2,0,20000,13.5,10.9,18.3,0.0,4.3,360.0,82.9,7,1
121,2020-05-20,0,10,9,0,20000,14.1,9.7,19.9,0.0,3.4,290.0,72.3,7,1
122,2020-05-21,0,0,20,1,20000,17.1,10.3,22.1,0.0,3.3,110.0,67.4,7,0
123,2020-05-22,0,6,2,0,20000,18.2,13.1,23.0,0.0,4.3,110.0,81.6,7,1
124,2020-05-23,0,13,3,1,20000,19.9,15.8,25.4,0.0,5.1,250.0,77.5,7,2
125,2020-05-24,0,6,7,0,20000,16.8,13.5,19.6,0.0,5.6,270.0,93.1,7,1
126,2020-05-25,0,6,1,1,20000,15.5,12.6,20.0,0.0,2.9,250.0,92.8,7,1
127,2020-05-26,0,2,1,0,20000,16.1,12.6,23.6,0.0,5.1,270.0,85.1,7,1
128,2020-05-27,0,6,1,0,20000,17.1,12.0,24.1,0.0,5.1,270.0,77.0,7,1
129,2020-05-28,0,21,0,0,20000,18.0,12.5,23.8,0.0,4.6,270.0,73.9,7,2
130,2020-05-29,0,20,1,0,20000,19.4,13.1,27.4,0.0,4.4,250.0,74.1,7,2
131,2020-05-30,0,13,1,0,20000,21.6,15.1,29.7,0.0,4.9,270.0,64.8,7,2
132,2020-05-31,0,12,2,0,20000,20.4,15.8,27.6,0.0,4.8,270.0,71.8,7,2
133,2020-06-01,0,12,7,0,20000,18.9,14.0,24.0,0.2,6.5,270.0,74.3,7,2
134,2020-06-02,0,15,3,0,20000,18.3,13.0,23.3,1.1,7.7,250.0,76.0,7,2
135,2020-06-03,0,12,2,0,20000,21.9,18.0,28.0,0.1,4.6,250.0,82.1,7,2
136,2020-06-04,0,15,3,0,20000,22.3,19.0,27.4,0.4,4.4,250.0,86.5,7,2
137,2020-06-05,0,13,0,0,20000,21.5,18.3,27.9,0.0,3.6,270.0,82.1,7,2
138,2020-06-06,0,8,8,0,20000,23.3,16.7,30.7,0.0,4.4,270.0,72.0,7,1
139,2020-06-07,0,19,5,0,20000,21.6,17.7,28.4,0.0,4.3,250.0,81.6,7,2
140,2020-06-08,0,8,2,0,20000,24.1,17.9,31.5,0.0,4.8,250.0,71.3,7,1
141,2020-06-09,0,13,0,1,20000,25.7,18.0,32.7,0.0,5.1,250.0,59.0,7,2
142,2020-06-10,0,21,2,2,20000,25.4,19.6,32.5,10.8,4.7,250.0,69.1,7,2
143,2020-06-11,0,16,9,0,20000,25.4,21.6,31.0,0.0,5.1,290.0,78.3,7,2
144,2020-06-12,0,19,1,0,20000,23.4,19.5,27.6,0.0,2.8,290.0,83.0,7,2
145,2020-06-13,0,14,4,0,20000,25.7,20.3,32.4,0.1,3.9,290.0,74.0,7,2
146,2020-06-14,0,10,14,0,20000,22.9,18.7,28.0,1.1,5.7,270.0,80.5,7,1
147,2020-06-15,0,10,3,0,20000,22.3,17.2,27.9,0.0,5.5,250.0,69.5,7,1
148,2020-06-16,0,5,3,0,20000,23.4,19.6,29.5,0.0,4.1,270.0,70.6,7,1
149,2020-06-17,0,13,4,0,20000,22.9,18.0,29.1,0.0,4.0,290.0,74.0,7,2
150,2020-06-18,0,16,4,0,20000,22.7,19.4,26.3,0.0,3.5,290.0,75.9,7,2
151,2020-06-19,0,11,13,0,20000,23.8,19.9,29.1,0.4,4.4,270.0,72.3,7,2
152,2020-06-20,0,17,4,0,20000,23.6,18.7,29.3,0.0,4.8,140.0,75.5,7,2
153,2020-06-21,0,10,3,0,20000,24.2,18.5,31.9,0.0,4.7,250.0,73.8,7,1
154,2020-06-22,0,6,9,0,20000,26.5,19.2,34.0,0.0,4.2,270.0,66.0,7,1
155,2020-06-23,0,7,5,1,20000,25.5,20.8,30.2,0.0,3.5,270.0,65.0,7,1
156,2020-06-24,0,7,3,0,20000,22.5,20.4,26.4,14.1,5.8,110.0,85.1,7,1
157,2020-06-25,0,9,16,0,20000,21.6,19.8,23.6,4.4,4.7,180.0,94.3,7,1
158,2020-06-26,0,4,37,0,20000,21.8,18.7,25.8,2.1,5.7,250.0,85.8,7,1
159,2020-06-27,0,17,44,-1,20000,23.7,20.0,29.3,0.0,3.9,270.0,77.3,7,2
160,2020-06-28,0,17,15,1,20000,23.5,20.0,28.7,0.0,5.5,290.0,82.0,7,2
161,2020-06-29,0,16,15,0,20000,22.7,17.3,26.8,29.5,6.1,110.0,84.3,7,2
